1,-1,1284.8337,362.13135,235.97656,177.5998,0.9461761116981506,-1,-1,-1
1,-1,564.6655,96.27323,93.85437,72.23484,0.8389565944671631,-1,-1,-1
1,-1,928.7576,78.07596,85.526306,67.71567,0.6495664119720459,-1,-1,-1
1,-1,885.0697,94.19515,50.634155,47.48632,0.5499385595321655,-1,-1,-1
2,-1,1285.0854,362.0704,235.68884,178.24881,0.9456138014793396,-1,-1,-1
2,-1,564.4622,96.34023,94.682495,71.75077,0.8232759237289429,-1,-1,-1
2,-1,929.1684,77.95801,85.51282,67.86893,0.6448388695716858,-1,-1,-1
2,-1,903.9387,93.50052,37.91107,47.30403,0.5339069366455078,-1,-1,-1
3,-1,1285.3977,362.30847,235.49121,177.81805,0.945293664932251,-1,-1,-1
3,-1,564.46295,96.26465,94.64795,71.782455,0.8249416947364807,-1,-1,-1
3,-1,929.1576,77.9602,85.44757,67.849174,0.6445698738098145,-1,-1,-1
3,-1,903.79175,93.498535,38.038208,47.343826,0.5330410599708557,-1,-1,-1
4,-1,1285.2068,362.523,235.80627,178.1867,0.9452592730522156,-1,-1,-1
4,-1,564.26624,96.82749,94.10889,71.743004,0.8306424021720886,-1,-1,-1
4,-1,929.582,78.01945,85.20294,68.04363,0.6497745513916016,-1,-1,-1
4,-1,901.2662,93.91997,39.24878,47.275208,0.5357508063316345,-1,-1,-1
5,-1,1285.2789,362.73898,235.71155,178.08237,0.9459541440010071,-1,-1,-1
5,-1,564.2732,96.91344,94.28418,71.948975,0.8341891765594482,-1,-1,-1
5,-1,929.3934,78.07457,85.28473,67.9494,0.6644129157066345,-1,-1,-1
5,-1,887.1396,94.27304,48.932373,47.773987,0.5509350895881653,-1,-1,-1
6,-1,1285.3613,362.76373,235.62268,178.27777,0.9452517032623291,-1,-1,-1
6,-1,564.19336,96.96048,94.87756,71.60872,0.8234919905662537,-1,-1,-1
6,-1,929.22943,78.079926,85.38794,68.05798,0.6648553013801575,-1,-1,-1
6,-1,900.3192,93.73507,40.098145,47.681694,0.5483778119087219,-1,-1,-1
7,-1,1285.3741,362.5324,235.56262,178.74695,0.9459902048110962,-1,-1,-1
7,-1,564.2537,96.93433,94.25293,71.66863,0.82841956615448,-1,-1,-1
7,-1,928.4944,78.15773,83.57007,67.87303,0.6741384267807007,-1,-1,-1
7,-1,900.9229,93.78356,39.63977,47.380318,0.5439353585243225,-1,-1,-1
8,-1,1285.3535,362.61484,235.69604,178.51773,0.9449131488800049,-1,-1,-1
8,-1,564.32697,96.84512,94.9682,71.53998,0.8254963159561157,-1,-1,-1
8,-1,929.38257,78.15398,85.72449,67.82701,0.6779348254203796,-1,-1,-1
8,-1,900.9585,93.75042,39.599365,47.39863,0.5478268265724182,-1,-1,-1
9,-1,1285.3776,362.64987,235.70374,178.56613,0.9444882273674011,-1,-1,-1
9,-1,564.6112,96.776535,94.01514,71.81833,0.8455197811126709,-1,-1,-1
9,-1,929.21405,78.11503,85.829956,68.19163,0.6742398142814636,-1,-1,-1
9,-1,901.5436,93.831665,39.02893,47.584045,0.5443769097328186,-1,-1,-1
10,-1,1285.326,362.52896,235.83655,178.8251,0.9456144571304321,-1,-1,-1
10,-1,564.5436,96.73168,95.140686,71.79093,0.8247102499008179,-1,-1,-1
10,-1,929.4458,78.013214,85.66327,68.20677,0.6893047094345093,-1,-1,-1
10,-1,898.4165,93.574936,41.747253,47.806503,0.5676115155220032,-1,-1,-1
11,-1,1285.3441,362.60864,235.71094,178.297,0.9475905895233154,-1,-1,-1
11,-1,564.6695,96.54619,94.94617,71.85269,0.8213781714439392,-1,-1,-1
11,-1,928.70233,78.23841,86.32434,68.00559,0.6913776397705078,-1,-1,-1
11,-1,887.91656,94.77062,49.042236,47.35476,0.5472304821014404,-1,-1,-1
12,-1,1285.3518,362.09985,235.50952,179.00665,0.9492196440696716,-1,-1,-1
12,-1,564.8563,96.55759,94.9422,71.82033,0.8231605887413025,-1,-1,-1
12,-1,928.8958,78.26554,86.17615,68.01229,0.6858645677566528,-1,-1,-1
12,-1,887.8364,94.70576,49.253906,47.38552,0.5475157499313354,-1,-1,-1
13,-1,1285.5813,362.61978,235.23828,178.64859,0.9459661245346069,-1,-1,-1
13,-1,564.50165,96.248634,95.48187,72.15243,0.8232459425926208,-1,-1,-1
13,-1,928.09467,78.7623,87.12225,67.76213,0.6952272057533264,-1,-1,-1
13,-1,887.59894,94.7089,49.293335,47.36457,0.5391725897789001,-1,-1,-1
14,-1,1285.3937,362.42123,235.38281,178.91489,0.9449009895324707,-1,-1,-1
14,-1,564.60315,96.31381,95.26727,72.013885,0.822959303855896,-1,-1,-1
14,-1,927.69415,78.96447,87.51239,67.478615,0.701528787612915,-1,-1,-1
14,-1,887.33875,94.866165,49.739685,47.33644,0.544767439365387,-1,-1,-1
15,-1,1285.3416,362.60162,235.43213,178.26654,0.9463219046592712,-1,-1,-1
15,-1,564.66425,96.35995,95.19153,71.98089,0.8279790878295898,-1,-1,-1
15,-1,927.5032,78.968796,87.68335,67.47189,0.6971739530563354,-1,-1,-1
15,-1,887.32245,94.84197,49.738525,47.43284,0.5432313680648804,-1,-1,-1
16,-1,1285.3195,362.5699,235.55981,178.30328,0.9465585350990295,-1,-1,-1
16,-1,564.5587,96.36495,95.12512,71.962425,0.8254255056381226,-1,-1,-1
16,-1,927.50494,79.04514,87.670105,67.29987,0.6953455209732056,-1,-1,-1
16,-1,887.4487,94.75885,49.812134,47.460617,0.5423183441162109,-1,-1,-1
17,-1,1285.1677,362.52795,235.65613,178.40875,0.9470688104629517,-1,-1,-1
17,-1,564.87396,96.18017,94.75061,72.17426,0.8284957408905029,-1,-1,-1
17,-1,928.1882,78.8668,86.93207,67.546074,0.6869727969169617,-1,-1,-1
17,-1,898.6594,93.60434,41.431274,47.800537,0.5362834334373474,-1,-1,-1
18,-1,1285.2375,362.24957,235.36707,178.36725,0.9464223384857178,-1,-1,-1
18,-1,564.35315,95.74212,95.24768,72.53605,0.835218071937561,-1,-1,-1
18,-1,927.4708,78.328445,84.73071,67.71068,0.701168417930603,-1,-1,-1
18,-1,898.96704,93.270004,41.05005,47.981644,0.5519871711730957,-1,-1,-1
19,-1,1285.0891,362.40854,235.62207,178.48532,0.9477906823158264,-1,-1,-1
19,-1,564.12146,95.87064,95.451965,72.430534,0.8449569940567017,-1,-1,-1
19,-1,927.8231,78.26633,84.39557,67.77463,0.7115727663040161,-1,-1,-1
19,-1,898.7677,93.24403,41.245422,48.005753,0.5513966083526611,-1,-1,-1
20,-1,1285.0793,362.71588,235.84961,178.12732,0.9469796419143677,-1,-1,-1
20,-1,564.41797,95.64971,95.248474,72.60854,0.8537610769271851,-1,-1,-1
20,-1,927.7976,78.20577,84.293396,67.81933,0.7040960788726807,-1,-1,-1
20,-1,899.6065,93.45569,40.23529,47.815887,0.5441848039627075,-1,-1,-1
21,-1,1284.917,362.81613,236.07788,178.10843,0.9475716352462769,-1,-1,-1
21,-1,564.56384,95.71928,95.05542,72.57389,0.8556963801383972,-1,-1,-1
21,-1,927.858,78.09417,84.23297,67.93534,0.6953254342079163,-1,-1,-1
21,-1,899.6401,93.48122,40.2984,47.78958,0.5446270704269409,-1,-1,-1
22,-1,1284.779,362.99414,236.21802,177.81091,0.9487389922142029,-1,-1,-1
22,-1,564.4686,95.68819,95.15167,72.596664,0.8546528816223145,-1,-1,-1
22,-1,927.92694,78.044914,84.02405,68.011284,0.6819109916687012,-1,-1,-1
22,-1,899.25464,93.462166,40.793762,47.81521,0.5421993732452393,-1,-1,-1
23,-1,1284.8898,362.95883,236.0216,177.67917,0.9489197134971619,-1,-1,-1
